,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
313,26.0,0,0,204872.0,3,3,13000.0,5,12.42,0.06,3.0,654,0,0
314,24.0,1,0,100758.0,0,3,25000.0,3,11.01,0.25,2.0,635,0,1
315,24.0,0,4,133231.0,3,3,25000.0,2,15.7,0.19,2.0,675,1,0
316,22.0,0,4,18923.0,0,2,2500.0,2,12.53,0.13,3.0,618,0,1
317,25.0,0,4,161894.0,0,3,5000.0,3,16.49,0.03,2.0,609,0,1
318,25.0,0,1,205144.0,0,0,20000.0,1,7.49,0.1,2.0,545,1,0
319,22.0,0,3,121617.0,2,3,25000.0,0,14.96,0.21,2.0,629,0,1
320,25.0,1,0,136206.0,6,3,25000.0,3,12.73,0.18,4.0,539,0,0
321,24.0,1,4,144915.0,4,3,25000.0,1,10.65,0.17,4.0,593,1,0
322,25.0,0,3,145233.0,3,3,25000.0,3,10.74,0.17,2.0,683,0,0
323,23.0,1,1,145002.0,1,3,25000.0,1,9.99,0.17,2.0,670,1,0
324,24.0,1,4,110953.0,0,3,25000.0,3,15.33,0.23,2.0,662,0,1
325,21.0,0,3,19414.0,2,2,1000.0,5,7.29,0.05,4.0,681,1,0
326,26.0,1,3,130096.0,1,3,25000.0,4,15.05,0.19,3.0,636,0,1
327,26.0,1,4,157292.0,0,3,25000.0,4,10.75,0.16,3.0,677,1,0
328,23.0,0,1,156995.0,3,3,25000.0,1,16.02,0.16,2.0,656,1,0
329,23.0,0,0,156952.0,0,3,25000.0,5,11.49,0.16,4.0,674,1,0
330,25.0,0,0,205005.0,6,2,20000.0,1,12.53,0.1,4.0,587,0,0
331,26.0,0,1,205060.0,2,0,12000.0,5,13.57,0.06,2.0,658,0,0
332,22.0,1,3,203782.0,4,3,14000.0,4,11.14,0.07,3.0,581,1,0
333,26.0,1,3,203368.0,3,3,24250.0,3,12.87,0.12,3.0,606,1,0
334,23.0,0,0,203403.0,0,3,20000.0,1,11.58,0.1,3.0,648,0,0
335,24.0,0,0,202715.0,3,3,1800.0,2,11.12,0.01,3.0,563,1,0
336,25.0,0,4,202525.0,1,0,35000.0,4,10.65,0.17,2.0,589,1,0
337,24.0,1,0,161487.0,1,3,25000.0,0,10.37,0.15,2.0,641,0,0
338,24.0,1,0,19677.0,3,2,3300.0,2,6.39,0.17,4.0,637,0,1
339,24.0,1,3,161952.0,2,3,25000.0,4,16.07,0.15,3.0,578,1,0
340,25.0,0,1,161560.0,0,3,25000.0,3,10.62,0.15,2.0,660,1,0
341,25.0,1,3,19423.0,3,2,3200.0,5,18.09,0.16,2.0,586,0,1
342,25.0,1,0,163134.0,5,3,25000.0,1,11.36,0.15,4.0,567,1,0
343,26.0,0,1,163683.0,5,3,25000.0,0,12.53,0.15,4.0,582,1,0
344,25.0,0,1,174972.0,3,3,25000.0,1,9.99,0.14,4.0,712,1,0
345,23.0,1,3,181016.0,4,3,25000.0,1,10.36,0.14,3.0,674,0,0
346,23.0,0,4,198920.0,0,0,9600.0,1,5.99,0.05,3.0,532,1,0
347,22.0,0,4,184800.0,1,0,24000.0,0,15.62,0.13,2.0,670,0,1
348,24.0,1,4,198862.0,6,0,20000.0,4,10.37,0.1,4.0,658,0,0
349,25.0,1,0,199407.0,0,0,25000.0,2,19.74,0.13,4.0,669,0,0
350,21.0,1,1,198803.0,0,0,20000.0,1,6.91,0.1,4.0,681,1,0
351,23.0,1,0,20044.0,3,2,6000.0,3,7.9,0.3,2.0,618,0,1
352,23.0,0,1,20401.0,4,0,2275.0,0,13.06,0.11,4.0,573,1,0
353,23.0,0,3,19859.0,0,2,2000.0,4,6.39,0.1,3.0,491,1,0
354,23.0,1,4,178660.0,2,3,25000.0,0,14.93,0.14,3.0,590,0,1
355,23.0,0,3,20421.0,0,0,5600.0,3,12.84,0.27,4.0,587,0,1
356,24.0,1,4,20353.0,2,2,3625.0,5,17.14,0.18,2.0,648,0,1
357,22.0,1,4,20297.0,0,0,5500.0,5,7.14,0.27,3.0,687,0,1
358,25.0,1,1,210932.0,0,3,25000.0,4,8.9,0.12,2.0,621,0,0
359,22.0,0,3,20405.0,0,2,2000.0,4,12.42,0.1,3.0,590,1,0
360,24.0,1,0,223194.0,0,3,25000.0,2,12.68,0.11,2.0,676,1,0
361,25.0,0,0,195560.0,0,3,25000.0,4,11.03,0.13,2.0,677,1,0
362,26.0,1,1,194140.0,6,3,30000.0,5,7.9,0.15,4.0,651,1,0
363,22.0,1,3,193337.0,0,0,35000.0,3,10.65,0.18,4.0,602,1,0
364,25.0,1,3,270992.0,2,3,25000.0,5,11.86,0.09,4.0,652,0,0
365,25.0,1,0,20221.0,5,2,5000.0,4,8.94,0.25,4.0,572,0,1
366,23.0,1,1,20678.0,0,2,4375.0,5,9.63,0.21,4.0,528,0,1
367,25.0,0,3,60742.0,3,3,24750.0,4,14.22,0.41,3.0,638,0,1
368,23.0,0,3,72805.0,2,3,24750.0,0,9.33,0.34,3.0,655,0,1
369,24.0,1,4,102011.0,3,3,24500.0,3,13.85,0.24,4.0,627,1,0
370,22.0,1,3,20896.0,0,0,2000.0,1,10.65,0.1,2.0,596,0,0
371,24.0,0,1,111283.0,0,3,24500.0,3,11.46,0.22,4.0,694,0,0
372,23.0,0,0,192873.0,0,0,35000.0,4,7.66,0.18,2.0,684,1,0
373,24.0,0,1,193174.0,0,0,12000.0,5,16.77,0.06,4.0,547,0,0
374,25.0,0,1,193249.0,0,0,12000.0,4,9.63,0.06,4.0,586,1,0
375,26.0,0,1,192954.0,5,3,25000.0,4,12.23,0.13,4.0,694,0,0
376,25.0,1,4,152227.0,2,0,10000.0,3,14.09,0.07,4.0,639,0,1
377,25.0,0,1,65399.0,0,3,24250.0,4,13.98,0.37,4.0,663,0,1
378,23.0,0,3,75928.0,4,3,24250.0,1,10.62,0.32,4.0,528,0,1
379,24.0,1,1,21627.0,0,0,3900.0,0,11.01,0.18,3.0,636,0,1
380,25.0,1,3,83235.0,3,3,24250.0,4,17.56,0.29,4.0,603,0,1
381,26.0,1,3,68297.0,3,3,24250.0,3,14.96,0.36,2.0,507,0,1
382,22.0,1,4,89977.0,3,3,24250.0,0,15.65,0.27,2.0,692,0,1
383,24.0,0,0,79510.0,2,3,24250.0,3,15.7,0.3,2.0,604,0,1
384,24.0,0,1,109050.0,5,3,24250.0,5,12.53,0.22,3.0,622,0,0
385,26.0,0,1,94635.0,2,3,24250.0,2,17.56,0.26,3.0,643,0,1
386,23.0,1,3,120966.0,0,3,24250.0,4,12.87,0.2,2.0,565,0,0
387,23.0,1,4,124437.0,0,3,24250.0,4,15.7,0.19,2.0,718,1,0
388,25.0,1,1,193147.0,3,0,9000.0,1,11.01,0.05,3.0,625,1,0
389,25.0,1,1,192914.0,0,2,15000.0,5,11.14,0.08,4.0,614,1,0
390,24.0,0,1,192806.0,2,0,20000.0,5,16.0,0.1,3.0,690,1,0
391,23.0,1,3,193097.0,0,0,25000.0,1,15.65,0.13,2.0,564,1,0
392,26.0,0,0,193082.0,5,0,13750.0,0,11.01,0.07,4.0,579,1,0
393,21.0,0,3,192841.0,1,0,15250.0,5,15.31,0.08,4.0,648,0,0
394,25.0,1,4,193300.0,3,0,20000.0,5,13.47,0.1,2.0,531,1,0
395,22.0,1,0,21205.0,0,0,4750.0,2,13.85,0.22,2.0,658,0,1
396,25.0,0,1,135292.0,3,3,24250.0,4,11.01,0.18,3.0,574,0,0
397,21.0,1,3,21363.0,2,0,6000.0,5,10.39,0.28,4.0,671,0,1
398,25.0,1,3,139035.0,7,3,24250.0,2,11.36,0.17,2.0,633,0,0
399,23.0,1,3,173511.0,0,3,24250.0,1,11.83,0.14,3.0,631,1,0
400,23.0,1,0,345520.0,0,3,24250.0,1,12.53,0.07,3.0,652,1,0
401,22.0,0,1,130762.0,3,3,24150.0,2,14.96,0.18,3.0,683,0,1
402,22.0,0,1,52596.0,0,3,24000.0,0,13.85,0.46,3.0,693,0,1
403,23.0,0,1,57326.0,2,3,24000.0,5,11.58,0.42,4.0,603,0,1
404,24.0,0,3,58262.0,1,3,24000.0,5,16.29,0.41,2.0,522,0,1
405,26.0,0,3,58620.0,4,3,24000.0,3,11.01,0.41,3.0,664,0,1
406,21.0,0,4,55113.0,0,3,24000.0,1,16.29,0.44,2.0,645,0,1
407,25.0,1,1,63361.0,2,3,24000.0,4,10.74,0.38,2.0,592,0,1
408,22.0,0,0,22107.0,4,0,2250.0,1,15.27,0.1,3.0,636,1,0
409,24.0,0,1,57356.0,3,3,24000.0,4,17.8,0.42,2.0,672,0,1
410,22.0,0,1,21790.0,0,0,1000.0,5,11.36,0.05,2.0,686,1,0
411,22.0,0,3,59680.0,0,3,24000.0,3,17.56,0.4,4.0,590,0,1
412,26.0,0,4,72720.0,2,3,24000.0,4,7.9,0.33,4.0,636,0,1
413,25.0,0,3,73024.0,5,3,24000.0,4,10.99,0.33,4.0,580,0,1
414,22.0,1,1,73110.0,0,3,24000.0,4,7.29,0.33,3.0,674,0,1
415,21.0,0,0,72902.0,0,3,24000.0,3,10.75,0.33,2.0,601,0,1
416,26.0,0,3,75416.0,4,3,24000.0,0,7.9,0.32,3.0,620,0,1
417,22.0,1,4,75959.0,0,3,24000.0,1,14.84,0.32,2.0,642,0,1
418,26.0,1,0,79222.0,7,3,24000.0,0,11.01,0.3,2.0,616,0,1
419,22.0,0,0,21824.0,0,0,4975.0,1,11.01,0.23,3.0,588,0,1
420,23.0,1,3,71875.0,1,3,24000.0,0,19.69,0.33,2.0,585,0,1
421,23.0,1,1,80313.0,1,3,24000.0,5,11.01,0.3,4.0,632,0,1
422,24.0,1,3,72647.0,5,3,24000.0,5,14.96,0.33,4.0,556,0,1
423,25.0,1,1,80492.0,4,3,24000.0,1,6.99,0.3,3.0,602,0,1
424,22.0,1,3,75646.0,0,3,24000.0,4,16.45,0.32,4.0,639,0,1
425,24.0,1,0,85223.0,3,3,24000.0,1,10.99,0.28,4.0,603,0,1
426,23.0,1,0,89735.0,2,3,24000.0,0,10.99,0.27,2.0,689,0,1
427,22.0,1,3,22364.0,4,2,3000.0,4,7.9,0.13,4.0,672,0,1
428,22.0,0,4,90780.0,2,3,24000.0,1,12.69,0.26,4.0,499,0,1
429,24.0,1,1,90889.0,1,3,24000.0,3,10.37,0.26,3.0,643,0,1
430,24.0,1,1,90911.0,2,3,24000.0,2,11.01,0.26,3.0,589,0,1
431,26.0,1,4,83953.0,2,3,24000.0,0,15.83,0.29,3.0,646,0,1
432,23.0,1,0,94644.0,1,3,24000.0,4,13.92,0.25,3.0,613,0,1
433,22.0,0,3,22616.0,0,2,2000.0,5,11.49,0.09,3.0,567,0,0
434,24.0,0,1,96989.0,4,3,24000.0,3,10.25,0.25,2.0,603,0,0
435,22.0,0,0,22867.0,3,2,3500.0,2,7.49,0.15,4.0,647,0,1
436,23.0,0,4,22583.0,1,2,4000.0,1,5.99,0.18,2.0,645,0,1
437,23.0,0,1,90900.0,0,3,24000.0,4,12.92,0.26,2.0,672,0,1
438,26.0,0,4,107641.0,6,3,24000.0,4,11.58,0.22,3.0,648,0,0
439,25.0,1,3,114870.0,4,3,24000.0,1,8.9,0.21,2.0,653,0,0
440,22.0,1,1,100479.0,0,3,24000.0,0,19.69,0.24,3.0,590,0,1
441,25.0,0,4,114958.0,2,3,24000.0,5,6.54,0.21,4.0,704,1,0
442,21.0,0,4,22882.0,0,2,4900.0,2,14.54,0.21,4.0,674,0,1
443,21.0,0,1,22392.0,0,2,5000.0,1,11.11,0.22,2.0,594,0,1
444,26.0,0,3,120498.0,5,3,24000.0,4,12.73,0.2,4.0,626,0,0
445,24.0,0,4,132873.0,2,3,24000.0,5,15.62,0.18,4.0,701,1,0
446,24.0,1,0,22635.0,3,2,6250.0,2,6.54,0.28,4.0,602,0,1
447,22.0,0,0,118299.0,0,3,24000.0,0,11.01,0.2,2.0,503,0,1
448,26.0,0,0,125665.0,5,3,24000.0,0,20.0,0.19,4.0,657,0,1
449,22.0,0,3,144904.0,0,3,24000.0,1,9.91,0.17,4.0,638,0,0
450,24.0,0,1,144882.0,2,3,24000.0,5,12.69,0.17,4.0,646,1,0
451,26.0,1,0,130649.0,4,3,24000.0,1,20.0,0.18,3.0,678,0,1
452,24.0,1,4,149622.0,4,3,24000.0,4,16.49,0.16,4.0,684,1,0
453,23.0,1,1,22957.0,1,0,2500.0,3,15.95,0.11,2.0,594,0,1
454,24.0,1,4,157225.0,1,3,24000.0,0,11.49,0.15,3.0,538,1,0
455,25.0,0,1,163004.0,3,3,24000.0,4,10.99,0.15,2.0,662,0,0
456,24.0,1,3,163035.0,2,3,24000.0,2,13.79,0.15,2.0,636,1,0
457,23.0,1,4,138731.0,0,3,24000.0,3,20.0,0.17,3.0,613,0,1
458,23.0,0,0,180804.0,1,3,24000.0,1,7.49,0.13,4.0,573,1,0
459,23.0,1,4,166378.0,0,3,24000.0,0,16.0,0.14,2.0,714,0,1
460,24.0,1,0,22684.0,0,2,13000.0,4,7.88,0.57,3.0,640,0,1
461,21.0,1,1,22366.0,0,2,6250.0,5,10.62,0.28,4.0,637,0,1
462,26.0,0,3,187161.0,7,3,24000.0,0,10.99,0.13,4.0,633,1,0
463,26.0,1,1,178439.0,0,3,24000.0,1,18.3,0.13,2.0,615,0,1
464,26.0,1,1,204962.0,2,3,24000.0,0,11.01,0.12,2.0,552,1,0
465,21.0,1,1,22673.0,0,2,2500.0,4,11.36,0.11,3.0,670,1,0
466,24.0,1,0,53633.0,4,3,23975.0,2,11.01,0.45,2.0,678,0,1
467,23.0,0,4,144983.0,2,3,23750.0,3,13.47,0.16,2.0,676,0,0
468,24.0,0,3,67032.0,2,3,23600.0,4,11.89,0.35,3.0,624,0,1
469,24.0,1,3,22664.0,0,0,10000.0,0,12.18,0.44,2.0,649,0,1
470,25.0,1,3,123299.0,0,3,23600.0,0,13.49,0.19,4.0,555,1,0
471,23.0,0,0,91275.0,0,3,23575.0,4,14.5,0.26,4.0,613,0,1
472,22.0,1,1,22564.0,1,2,4000.0,3,11.01,0.18,2.0,684,0,1
473,22.0,1,1,22786.0,0,2,5400.0,3,15.31,0.24,2.0,647,0,1
474,25.0,1,3,22450.0,4,0,4000.0,3,11.01,0.18,3.0,580,0,1
475,21.0,0,1,22666.0,0,2,3375.0,5,11.01,0.15,2.0,630,0,1
476,22.0,1,1,81701.0,1,3,23400.0,5,7.49,0.29,2.0,589,0,1
477,22.0,1,3,52984.0,0,3,23000.0,4,11.01,0.43,3.0,621,0,1
478,25.0,0,4,68579.0,1,3,23000.0,1,11.01,0.34,2.0,665,0,1
479,23.0,0,1,73014.0,0,3,23000.0,5,12.18,0.32,4.0,668,0,1
480,24.0,0,1,22608.0,2,0,1200.0,5,11.34,0.05,4.0,615,1,0
481,25.0,0,3,76932.0,2,3,23000.0,1,9.91,0.3,3.0,604,0,1
482,24.0,1,3,78955.0,1,3,23000.0,2,11.99,0.29,4.0,620,0,1
483,23.0,1,4,82567.0,0,3,23000.0,1,9.62,0.28,2.0,558,0,1
484,22.0,1,1,22466.0,0,2,3000.0,0,9.96,0.13,3.0,603,0,1
485,25.0,1,1,97251.0,2,3,23000.0,5,11.01,0.24,2.0,683,1,0
486,24.0,1,0,106607.0,1,3,23000.0,5,14.54,0.22,2.0,641,0,1
487,22.0,1,1,71385.0,0,3,22750.0,3,11.36,0.32,4.0,521,0,1
488,23.0,0,1,84865.0,3,3,22500.0,0,14.27,0.27,2.0,655,0,1
489,24.0,1,1,22789.0,1,2,3000.0,2,11.99,0.13,3.0,663,0,1
490,26.0,0,1,84801.0,4,3,22500.0,1,18.99,0.27,2.0,605,0,1
491,24.0,1,1,88421.0,4,3,22400.0,5,16.7,0.25,4.0,708,0,1
492,24.0,1,3,23071.0,3,0,5000.0,4,9.32,0.22,3.0,571,0,1
493,23.0,1,1,43042.0,1,3,22250.0,0,12.69,0.52,3.0,678,0,1
494,25.0,0,3,53119.0,1,3,22000.0,2,13.11,0.41,2.0,597,0,1
495,25.0,1,1,63311.0,1,3,22000.0,4,10.74,0.35,2.0,689,0,1
496,21.0,1,1,23597.0,0,0,4200.0,4,14.11,0.18,4.0,675,0,1
497,22.0,0,3,69308.0,1,3,22000.0,1,9.63,0.32,3.0,591,0,1
498,25.0,0,3,70598.0,5,3,22000.0,3,14.65,0.31,2.0,616,0,1
499,23.0,0,3,73044.0,0,3,22000.0,0,10.25,0.3,4.0,640,0,1
500,24.0,1,1,73043.0,0,3,22000.0,5,14.26,0.3,2.0,593,0,1
501,25.0,0,1,23627.0,4,0,3000.0,1,9.91,0.13,2.0,649,0,1
502,26.0,1,1,68198.0,4,3,22000.0,3,17.19,0.32,3.0,645,0,1
503,22.0,0,3,85089.0,0,3,22000.0,1,11.36,0.26,4.0,537,0,1
504,22.0,0,1,80358.0,0,3,22000.0,1,11.01,0.27,2.0,635,0,1
505,23.0,0,1,90025.0,0,3,22000.0,0,10.59,0.24,3.0,640,1,0
506,24.0,0,4,93232.0,2,3,22000.0,1,9.25,0.24,2.0,625,0,0
507,22.0,0,4,23497.0,0,2,3625.0,3,8.49,0.15,3.0,557,0,1
508,26.0,1,0,93314.0,8,3,22000.0,5,6.54,0.24,3.0,643,0,0
509,21.0,0,0,23543.0,0,2,6000.0,3,8.49,0.25,3.0,631,0,1
510,24.0,1,1,97038.0,0,3,22000.0,3,11.01,0.23,4.0,653,1,0
511,26.0,0,0,100246.0,1,3,22000.0,5,12.69,0.22,2.0,623,1,0
512,24.0,0,1,23667.0,3,2,7400.0,3,13.85,0.31,2.0,662,0,1
513,25.0,1,0,23719.0,2,2,4000.0,0,7.4,0.17,3.0,667,0,1
514,23.0,1,3,101575.0,1,3,22000.0,0,11.71,0.22,4.0,586,0,0
515,25.0,0,4,94168.0,3,3,22000.0,4,11.48,0.23,3.0,719,0,1
516,25.0,1,4,99394.0,1,3,22000.0,1,17.51,0.22,2.0,646,0,1
517,21.0,1,3,23504.0,0,0,3500.0,0,14.61,0.15,3.0,646,0,1
518,23.0,1,1,120500.0,3,3,22000.0,0,7.88,0.18,4.0,646,0,0
519,23.0,0,1,133195.0,1,3,22000.0,4,11.01,0.17,3.0,643,1,0
520,22.0,1,1,24148.0,1,0,4950.0,4,11.71,0.2,2.0,594,0,1
521,25.0,1,1,69353.0,1,3,21700.0,4,11.99,0.31,2.0,664,0,1
522,24.0,1,3,65946.0,0,3,21600.0,5,13.49,0.33,2.0,605,0,1
523,23.0,0,3,68677.0,0,3,21600.0,3,20.0,0.31,4.0,646,0,1
524,26.0,0,0,76687.0,3,3,21600.0,0,14.35,0.28,3.0,655,0,1
525,22.0,0,1,99087.0,0,3,21600.0,4,13.61,0.22,3.0,597,0,0
526,22.0,1,3,94523.0,0,3,21600.0,0,11.26,0.23,3.0,679,0,1
527,22.0,0,3,24092.0,0,2,2400.0,5,10.59,0.1,3.0,654,0,0
528,24.0,0,1,135365.0,1,3,21600.0,3,7.9,0.16,2.0,556,0,0
529,24.0,1,0,24420.0,2,0,7000.0,2,5.99,0.29,4.0,694,0,1
530,25.0,1,3,23948.0,3,2,3000.0,1,11.99,0.13,4.0,587,0,1
531,24.0,0,0,71718.0,2,3,21500.0,3,16.89,0.3,3.0,620,0,1
532,24.0,0,4,84999.0,0,3,21500.0,2,9.99,0.25,3.0,701,0,1
533,24.0,0,3,140396.0,4,3,21500.0,1,15.33,0.15,3.0,572,1,0
534,25.0,1,3,73404.0,4,3,21450.0,1,7.29,0.29,4.0,671,0,1
535,22.0,1,3,38473.0,0,3,21250.0,0,12.42,0.55,3.0,599,0,1
536,25.0,1,0,57546.0,3,3,21250.0,5,10.99,0.37,2.0,610,0,1
537,25.0,1,1,62422.0,4,3,21250.0,5,6.91,0.34,2.0,588,0,1
538,22.0,1,1,23993.0,1,0,5000.0,0,14.17,0.21,2.0,691,0,1
539,22.0,1,3,64732.0,0,3,21250.0,3,10.25,0.33,3.0,645,0,1
540,26.0,1,0,23955.0,2,2,9250.0,1,11.01,0.39,2.0,618,0,1
541,24.0,1,1,68154.0,2,3,21250.0,5,15.95,0.31,3.0,672,0,1
542,24.0,0,0,79138.0,2,3,21250.0,1,15.95,0.27,4.0,650,0,1
543,21.0,1,3,42536.0,0,3,21000.0,5,12.53,0.49,4.0,687,0,1
544,22.0,1,0,23888.0,0,0,1400.0,2,14.91,0.06,4.0,535,0,1
545,23.0,1,0,24013.0,0,0,3000.0,3,11.01,0.12,4.0,604,0,1
546,26.0,0,1,48929.0,6,3,21000.0,3,6.54,0.43,4.0,601,0,1
547,25.0,0,0,24121.0,1,2,1000.0,5,11.01,0.04,3.0,612,1,0
548,26.0,1,1,51379.0,5,3,21000.0,3,17.26,0.41,4.0,666,0,1
549,23.0,1,3,76364.0,0,3,21000.0,3,11.36,0.27,2.0,645,0,1
550,26.0,1,1,24297.0,3,0,4000.0,5,7.51,0.16,4.0,678,0,1
551,22.0,0,1,71599.0,0,3,21000.0,4,10.71,0.29,3.0,644,0,1
552,22.0,1,0,85496.0,1,3,21000.0,4,13.98,0.25,4.0,614,1,0
553,26.0,0,0,79163.0,3,3,21000.0,0,14.09,0.27,3.0,627,0,1
554,22.0,1,4,90944.0,0,3,21000.0,1,10.0,0.23,3.0,523,1,0
555,22.0,0,4,23973.0,0,0,5000.0,3,15.33,0.21,3.0,571,0,1
556,25.0,0,3,75181.0,4,3,21000.0,3,16.32,0.28,4.0,546,0,1
557,24.0,0,0,95767.0,2,3,21000.0,2,7.9,0.22,2.0,640,0,0
558,23.0,0,4,96788.0,1,3,21000.0,3,11.99,0.22,3.0,648,1,0
559,24.0,1,3,101708.0,2,3,21000.0,3,10.75,0.21,4.0,593,0,0
560,26.0,1,0,103023.0,4,3,21000.0,2,13.92,0.2,3.0,658,1,0
561,22.0,1,1,113027.0,2,3,21000.0,1,9.91,0.19,3.0,701,0,0
562,26.0,0,1,98366.0,4,3,21000.0,1,16.95,0.21,3.0,702,0,1
563,26.0,1,0,117668.0,0,3,21000.0,1,7.9,0.18,3.0,711,1,0
564,26.0,1,1,117297.0,4,3,21000.0,1,11.01,0.18,3.0,570,1,0
565,25.0,0,0,120885.0,4,3,21000.0,4,16.49,0.17,3.0,637,0,1
566,26.0,0,0,24183.0,5,1,7500.0,4,11.97,0.31,2.0,621,0,1
567,21.0,1,3,23664.0,1,0,6250.0,0,6.17,0.26,3.0,637,0,1
568,26.0,1,0,150692.0,7,3,21000.0,2,8.9,0.14,2.0,534,0,0
569,25.0,0,3,151100.0,2,3,21000.0,1,12.99,0.14,3.0,577,1,0
570,23.0,1,1,99197.0,1,3,20900.0,4,12.69,0.21,2.0,638,0,0
571,21.0,0,0,24468.0,0,0,15000.0,1,9.64,0.61,2.0,548,0,1
572,26.0,0,3,61015.0,2,3,20500.0,5,7.49,0.34,3.0,676,0,1
573,23.0,1,0,84845.0,0,3,20500.0,1,13.16,0.24,3.0,641,0,0
574,22.0,0,0,24872.0,0,2,2100.0,1,8.38,0.08,4.0,630,1,0
575,123.0,0,3,97140.0,101,3,20400.0,1,10.25,0.21,3.0,805,1,0
576,23.0,1,1,65613.0,0,3,20375.0,4,7.49,0.31,2.0,518,0,1
577,26.0,1,3,32325.0,4,3,20050.0,1,9.76,0.62,2.0,652,0,1
578,24.0,0,0,40881.0,0,3,20000.0,0,10.99,0.49,3.0,600,0,1
579,23.0,1,0,24766.0,0,2,5000.0,4,11.71,0.2,4.0,649,0,0
580,22.0,0,0,24995.0,0,2,9250.0,4,10.65,0.37,4.0,576,1,0
581,24.0,1,4,43287.0,0,3,20000.0,3,12.53,0.46,4.0,600,0,1
582,25.0,1,1,46375.0,2,3,20000.0,3,14.59,0.43,4.0,654,0,1
583,23.0,0,3,39416.0,0,3,20000.0,0,12.61,0.51,4.0,593,0,1
584,25.0,1,0,46636.0,2,3,20000.0,3,13.11,0.43,2.0,614,0,1
585,23.0,1,0,25168.0,0,0,6400.0,3,10.65,0.25,4.0,638,0,0
586,25.0,1,1,47473.0,3,3,20000.0,4,11.22,0.42,4.0,633,0,1
587,23.0,0,3,40632.0,0,3,20000.0,1,16.0,0.49,2.0,649,0,1
588,25.0,0,0,41468.0,2,3,20000.0,2,8.88,0.48,4.0,591,0,1
589,24.0,1,3,48897.0,2,3,20000.0,4,12.53,0.41,3.0,656,0,1
590,21.0,1,1,44226.0,0,3,20000.0,3,11.01,0.45,2.0,637,0,1
591,26.0,1,1,25012.0,3,0,4800.0,3,5.99,0.19,3.0,682,1,0
592,25.0,1,0,51210.0,4,3,20000.0,1,13.47,0.39,4.0,645,0,1
593,22.0,1,3,51305.0,1,3,20000.0,5,6.99,0.39,4.0,602,0,1
594,25.0,1,1,25295.0,3,2,5650.0,4,15.99,0.22,2.0,637,1,0
595,23.0,0,0,24930.0,0,0,3625.0,1,11.01,0.15,3.0,662,1,0
596,22.0,1,3,45716.0,0,3,20000.0,0,16.69,0.44,3.0,447,0,1
597,25.0,1,1,46683.0,3,3,20000.0,3,11.11,0.43,4.0,636,0,1
598,22.0,0,0,54870.0,0,3,20000.0,1,7.9,0.36,4.0,631,0,1
599,23.0,1,0,55291.0,3,3,20000.0,4,10.25,0.36,2.0,632,0,1
600,24.0,0,3,54919.0,4,3,20000.0,3,11.01,0.36,2.0,670,0,1
601,23.0,0,1,25141.0,0,2,1200.0,3,7.49,0.05,3.0,700,0,0
602,22.0,1,3,54899.0,0,3,20000.0,0,13.92,0.36,3.0,650,0,1
603,24.0,1,0,47903.0,0,3,20000.0,3,14.74,0.42,2.0,665,0,1
604,24.0,1,0,56744.0,0,3,20000.0,1,10.62,0.35,2.0,582,0,1
605,22.0,1,0,58440.0,0,3,20000.0,5,10.65,0.34,3.0,656,0,1
606,22.0,0,0,51628.0,0,3,20000.0,4,12.99,0.39,3.0,635,0,1
607,22.0,1,3,58859.0,1,3,20000.0,5,11.36,0.34,4.0,672,0,1
608,22.0,0,0,24521.0,0,2,7500.0,1,5.79,0.31,4.0,612,1,0
609,23.0,0,4,60235.0,4,3,20000.0,1,6.54,0.33,4.0,615,0,1
610,25.0,0,4,25654.0,6,0,4000.0,5,5.79,0.16,2.0,725,0,0
611,25.0,0,1,61114.0,1,3,20000.0,0,7.49,0.33,3.0,639,0,1
612,25.0,0,1,60990.0,1,3,20000.0,1,13.43,0.33,2.0,691,0,1
613,22.0,0,1,61072.0,0,3,20000.0,0,13.22,0.33,2.0,681,0,1
614,22.0,1,0,25229.0,1,2,5000.0,5,14.72,0.2,3.0,604,1,0
615,22.0,0,0,53980.0,0,3,20000.0,1,15.68,0.37,4.0,688,0,1
616,24.0,1,1,61918.0,2,3,20000.0,3,11.01,0.32,3.0,672,0,1
617,25.0,0,1,62299.0,3,3,20000.0,2,11.48,0.32,3.0,680,0,1
618,24.0,1,4,62192.0,3,3,20000.0,5,10.38,0.32,3.0,640,0,1
619,22.0,1,1,62045.0,0,3,20000.0,1,12.53,0.32,3.0,629,0,1
620,22.0,1,1,62350.0,1,3,20000.0,1,13.47,0.32,2.0,677,0,1
621,24.0,0,0,62508.0,0,3,20000.0,5,12.21,0.32,4.0,571,0,1
622,25.0,1,3,63607.0,2,3,20000.0,5,10.99,0.31,3.0,647,0,1
623,25.0,1,0,63921.0,3,3,20000.0,1,11.36,0.31,4.0,568,0,1
624,22.0,1,1,56273.0,0,3,20000.0,0,16.0,0.36,4.0,700,0,1
625,26.0,1,1,24569.0,4,0,1500.0,4,7.74,0.06,3.0,570,1,0
626,24.0,1,3,63481.0,3,3,20000.0,1,15.65,0.32,2.0,633,0,1
627,25.0,1,3,56451.0,0,3,20000.0,0,11.78,0.35,2.0,646,0,1
